0,1,2,3,4,5,6
1535.34,1535.34,1535.34,1535.34,1535.34,1535.34,1535.34
1535.3449999999998,1535.3449999999998,1535.3449999999998,1535.3449999999998,1535.3449999999998,1535.3449999999998,1535.3449999999998
1535.3499999999997,1535.3499999999997,1535.3499999999997,1535.3499999999997,1535.3499999999997,1535.3499999999997,1535.3499999999997
1535.3549999999998,1535.3549999999998,1535.3549999999998,1535.3549999999998,1535.3549999999998,1535.3549999999998,1535.3549999999998
1535.36,1535.36,1535.36,1535.36,1535.36,1535.36,1535.36
1535.3649999999998,1535.3649999999998,1535.3649999999998,1535.3649999999998,1535.3649999999998,1535.3649999999998,1535.3649999999998
1535.37,1535.37,1535.37,1535.37,1535.37,1535.37,1535.37
1535.3749999999998,1535.3749999999998,1535.3749999999998,1535.3749999999998,1535.3749999999998,1535.3749999999998,1535.3749999999998
1535.3799999999997,1535.3799999999997,1535.3799999999997,1535.3799999999997,1535.3799999999997,1535.3799999999997,1535.3799999999997
1535.3849999999998,1535.3849999999998,1535.3849999999998,1535.3849999999998,1535.3849999999998,1535.3849999999998,1535.3849999999998
1535.3899999999999,1535.3899999999999,1535.3899999999999,1535.3899999999999,1535.3899999999999,1535.3899999999999,1535.3899999999999
1535.395,1535.395,1535.395,1535.395,1535.395,1535.395,1535.395
1535.3999999999999,1535.3999999999999,1535.3999999999999,1535.3999999999999,1535.3999999999999,1535.3999999999999,1535.3999999999999
1535.4049999999997,1535.4049999999997,1535.4049999999997,1535.4049999999997,1535.4049999999997,1535.4049999999997,1535.4049999999997
1535.4099999999999,1535.4099999999999,1535.4099999999999,1535.4099999999999,1535.4099999999999,1535.4099999999999,1535.4099999999999
1535.4149999999997,1535.4149999999997,1535.4149999999997,1535.4149999999997,1535.4149999999997,1535.4149999999997,1535.4149999999997
1535.4199999999998,1535.4199999999998,1535.4199999999998,1535.4199999999998,1535.4199999999998,1535.4199999999998,1535.4199999999998
1535.425,1535.425,1535.425,1535.425,1535.425,1535.425,1535.425
1535.4299999999998,1535.4299999999998,1535.4299999999998,1535.4299999999998,1535.4299999999998,1535.4299999999998,1535.4299999999998
1535.4349999999997,1535.4349999999997,1535.4349999999997,1535.4349999999997,1535.4349999999997,1535.4349999999997,1535.4349999999997
1535.4399999999998,1535.4399999999998,1535.4399999999998,1535.4399999999998,1535.4399999999998,1535.4399999999998,1535.4399999999998
1535.4449999999997,1535.4449999999997,1535.4449999999997,1535.4449999999997,1535.4449999999997,1535.4449999999997,1535.4449999999997
1535.4499999999998,1535.4499999999998,1535.4499999999998,1535.4499999999998,1535.4499999999998,1535.4499999999998,1535.4499999999998
1535.455,1535.455,1535.455,1535.455,1535.455,1535.455,1535.455
1535.4599999999998,1535.4599999999998,1535.4599999999998,1535.4599999999998,1535.4599999999998,1535.4599999999998,1535.4599999999998
1535.4649999999997,1535.4649999999997,1535.4649999999997,1535.4649999999997,1535.4649999999997,1535.4649999999997,1535.4649999999997
1535.4699999999998,1535.4699999999998,1535.4699999999998,1535.4699999999998,1535.4699999999998,1535.4699999999998,1535.4699999999998
1535.475,1535.475,1535.475,1535.475,1535.475,1535.475,1535.475
1535.4799999999998,1535.4799999999998,1535.4799999999998,1535.4799999999998,1535.4799999999998,1535.4799999999998,1535.4799999999998
1535.485,1535.485,1535.485,1535.485,1535.485,1535.485,1535.485
1535.4899999999998,1535.4899999999998,1535.4899999999998,1535.4899999999998,1535.4899999999998,1535.4899999999998,1535.4899999999998
1535.4949999999997,1535.4949999999997,1535.4949999999997,1535.4949999999997,1535.4949999999997,1535.4949999999997,1535.4949999999997
1535.4999999999998,1535.4999999999998,1535.4999999999998,1535.4999999999998,1535.4999999999998,1535.4999999999998,1535.4999999999998
1535.5049999999999,1535.5049999999999,1535.5049999999999,1535.5049999999999,1535.5049999999999,1535.5049999999999,1535.5049999999999
1535.51,1535.51,1535.51,1535.51,1535.51,1535.51,1535.51
1535.5149999999999,1535.5149999999999,1535.5149999999999,1535.5149999999999,1535.5149999999999,1535.5149999999999,1535.5149999999999
1535.5199999999998,1535.5199999999998,1535.5199999999998,1535.5199999999998,1535.5199999999998,1535.5199999999998,1535.5199999999998
1535.5249999999999,1535.5249999999999,1535.5249999999999,1535.5249999999999,1535.5249999999999,1535.5249999999999,1535.5249999999999
1535.5299999999997,1535.5299999999997,1535.5299999999997,1535.5299999999997,1535.5299999999997,1535.5299999999997,1535.5299999999997
1535.5349999999999,1535.5349999999999,1535.5349999999999,1535.5349999999999,1535.5349999999999,1535.5349999999999,1535.5349999999999
1535.54,1535.54,1535.54,1535.54,1535.54,1535.54,1535.54
1535.5449999999998,1535.5449999999998,1535.5449999999998,1535.5449999999998,1535.5449999999998,1535.5449999999998,1535.5449999999998
1535.5499999999997,1535.5499999999997,1535.5499999999997,1535.5499999999997,1535.5499999999997,1535.5499999999997,1535.5499999999997
1535.5549999999998,1535.5549999999998,1535.5549999999998,1535.5549999999998,1535.5549999999998,1535.5549999999998,1535.5549999999998
1535.5599999999997,1535.5599999999997,1535.5599999999997,1535.5599999999997,1535.5599999999997,1535.5599999999997,1535.5599999999997
1535.5649999999998,1535.5649999999998,1535.5649999999998,1535.5649999999998,1535.5649999999998,1535.5649999999998,1535.5649999999998
1535.57,1535.57,1535.57,1535.57,1535.57,1535.57,1535.57
1535.5749999999998,1535.5749999999998,1535.5749999999998,1535.5749999999998,1535.5749999999998,1535.5749999999998,1535.5749999999998
1535.5799999999997,1535.5799999999997,1535.5799999999997,1535.5799999999997,1535.5799999999997,1535.5799999999997,1535.5799999999997
1535.5849999999998,1535.5849999999998,1535.5849999999998,1535.5849999999998,1535.5849999999998,1535.5849999999998,1535.5849999999998
1535.5899999999997,1535.5899999999997,1535.5899999999997,1535.5899999999997,1535.5899999999997,1535.5899999999997,1535.5899999999997
1535.5949999999998,1535.5949999999998,1535.5949999999998,1535.5949999999998,1535.5949999999998,1535.5949999999998,1535.5949999999998
1535.6,1535.6,1535.6,1535.6,1535.6,1535.6,1535.6
1535.6049999999998,1535.6049999999998,1535.6049999999998,1535.6049999999998,1535.6049999999998,1535.6049999999998,1535.6049999999998
1535.6099999999997,1535.6099999999997,1535.6099999999997,1535.6099999999997,1535.6099999999997,1535.6099999999997,1535.6099999999997
1535.6149999999998,1535.6149999999998,1535.6149999999998,1535.6149999999998,1535.6149999999998,1535.6149999999998,1535.6149999999998
1535.62,1535.62,1535.62,1535.62,1535.62,1535.62,1535.62
1535.625,1535.625,1535.625,1535.625,1535.625,1535.625,1535.625
1535.6299999999999,1535.6299999999999,1535.6299999999999,1535.6299999999999,1535.6299999999999,1535.6299999999999,1535.6299999999999
1535.6349999999998,1535.6349999999998,1535.6349999999998,1535.6349999999998,1535.6349999999998,1535.6349999999998,1535.6349999999998
1535.6399999999999,1535.6399999999999,1535.6399999999999,1535.6399999999999,1535.6399999999999,1535.6399999999999,1535.6399999999999
1535.6449999999998,1535.6449999999998,1535.6449999999998,1535.6449999999998,1535.6449999999998,1535.6449999999998,1535.6449999999998
1535.6499999999999,1535.6499999999999,1535.6499999999999,1535.6499999999999,1535.6499999999999,1535.6499999999999,1535.6499999999999
1535.655,1535.655,1535.655,1535.655,1535.655,1535.655,1535.655
1535.6599999999999,1535.6599999999999,1535.6599999999999,1535.6599999999999,1535.6599999999999,1535.6599999999999,1535.6599999999999
1535.6649999999997,1535.6649999999997,1535.6649999999997,1535.6649999999997,1535.6649999999997,1535.6649999999997,1535.6649999999997
1535.6699999999998,1535.6699999999998,1535.6699999999998,1535.6699999999998,1535.6699999999998,1535.6699999999998,1535.6699999999998
1535.6749999999997,1535.6749999999997,1535.6749999999997,1535.6749999999997,1535.6749999999997,1535.6749999999997,1535.6749999999997
1535.6799999999998,1535.6799999999998,1535.6799999999998,1535.6799999999998,1535.6799999999998,1535.6799999999998,1535.6799999999998
1535.685,1535.685,1535.685,1535.685,1535.685,1535.685,1535.685
1535.6899999999998,1535.6899999999998,1535.6899999999998,1535.6899999999998,1535.6899999999998,1535.6899999999998,1535.6899999999998
1535.6949999999997,1535.6949999999997,1535.6949999999997,1535.6949999999997,1535.6949999999997,1535.6949999999997,1535.6949999999997
1535.6999999999998,1535.6999999999998,1535.6999999999998,1535.6999999999998,1535.6999999999998,1535.6999999999998,1535.6999999999998
1535.7049999999997,1535.7049999999997,1535.7049999999997,1535.7049999999997,1535.7049999999997,1535.7049999999997,1535.7049999999997
1535.7099999999998,1535.7099999999998,1535.7099999999998,1535.7099999999998,1535.7099999999998,1535.7099999999998,1535.7099999999998
1535.715,1535.715,1535.715,1535.715,1535.715,1535.715,1535.715
1535.7199999999998,1535.7199999999998,1535.7199999999998,1535.7199999999998,1535.7199999999998,1535.7199999999998,1535.7199999999998
1535.7249999999997,1535.7249999999997,1535.7249999999997,1535.7249999999997,1535.7249999999997,1535.7249999999997,1535.7249999999997
1535.7299999999998,1535.7299999999998,1535.7299999999998,1535.7299999999998,1535.7299999999998,1535.7299999999998,1535.7299999999998
1535.7349999999997,1535.7349999999997,1535.7349999999997,1535.7349999999997,1535.7349999999997,1535.7349999999997,1535.7349999999997
1535.74,1535.74,1535.74,1535.74,1535.74,1535.74,1535.74
1535.745,1535.745,1535.745,1535.745,1535.745,1535.745,1535.745
1535.7499999999998,1535.7499999999998,1535.7499999999998,1535.7499999999998,1535.7499999999998,1535.7499999999998,1535.7499999999998
1535.7549999999999,1535.7549999999999,1535.7549999999999,1535.7549999999999,1535.7549999999999,1535.7549999999999,1535.7549999999999
1535.7599999999998,1535.7599999999998,1535.7599999999998,1535.7599999999998,1535.7599999999998,1535.7599999999998,1535.7599999999998
1535.7649999999999,1535.7649999999999,1535.7649999999999,1535.7649999999999,1535.7649999999999,1535.7649999999999,1535.7649999999999
1535.77,1535.77,1535.77,1535.77,1535.77,1535.77,1535.77
1535.7749999999999,1535.7749999999999,1535.7749999999999,1535.7749999999999,1535.7749999999999,1535.7749999999999,1535.7749999999999
1535.7799999999997,1535.7799999999997,1535.7799999999997,1535.7799999999997,1535.7799999999997,1535.7799999999997,1535.7799999999997
1535.7849999999999,1535.7849999999999,1535.7849999999999,1535.7849999999999,1535.7849999999999,1535.7849999999999,1535.7849999999999
1535.7899999999997,1535.7899999999997,1535.7899999999997,1535.7899999999997,1535.7899999999997,1535.7899999999997,1535.7899999999997
1535.7949999999998,1535.7949999999998,1535.7949999999998,1535.7949999999998,1535.7949999999998,1535.7949999999998,1535.7949999999998
1535.8,1535.8,1535.8,1535.8,1535.8,1535.8,1535.8
1535.8049999999998,1535.8049999999998,1535.8049999999998,1535.8049999999998,1535.8049999999998,1535.8049999999998,1535.8049999999998
1535.8099999999997,1535.8099999999997,1535.8099999999997,1535.8099999999997,1535.8099999999997,1535.8099999999997,1535.8099999999997
1535.8149999999998,1535.8149999999998,1535.8149999999998,1535.8149999999998,1535.8149999999998,1535.8149999999998,1535.8149999999998
1535.8199999999997,1535.8199999999997,1535.8199999999997,1535.8199999999997,1535.8199999999997,1535.8199999999997,1535.8199999999997
1535.8249999999998,1535.8249999999998,1535.8249999999998,1535.8249999999998,1535.8249999999998,1535.8249999999998,1535.8249999999998
1535.83,1535.83,1535.83,1535.83,1535.83,1535.83,1535.83
1535.8349999999998,1535.8349999999998,1535.8349999999998,1535.8349999999998,1535.8349999999998,1535.8349999999998,1535.8349999999998
1535.84,1535.84,1535.84,1535.84,1535.84,1535.84,1535.84
1535.8449999999998,1535.8449999999998,1535.8449999999998,1535.8449999999998,1535.8449999999998,1535.8449999999998,1535.8449999999998
1535.8499999999997,1535.8499999999997,1535.8499999999997,1535.8499999999997,1535.8499999999997,1535.8499999999997,1535.8499999999997
1535.855,1535.855,1535.855,1535.855,1535.855,1535.855,1535.855
1535.86,1535.86,1535.86,1535.86,1535.86,1535.86,1535.86
1535.8649999999998,1535.8649999999998,1535.8649999999998,1535.8649999999998,1535.8649999999998,1535.8649999999998,1535.8649999999998
1535.87,1535.87,1535.87,1535.87,1535.87,1535.87,1535.87
1535.8749999999998,1535.8749999999998,1535.8749999999998,1535.8749999999998,1535.8749999999998,1535.8749999999998,1535.8749999999998
1535.8799999999997,1535.8799999999997,1535.8799999999997,1535.8799999999997,1535.8799999999997,1535.8799999999997,1535.8799999999997
1535.885,1535.885,1535.885,1535.885,1535.885,1535.885,1535.885
1535.8899999999999,1535.8899999999999,1535.8899999999999,1535.8899999999999,1535.8899999999999,1535.8899999999999,1535.8899999999999
1535.8949999999998,1535.8949999999998,1535.8949999999998,1535.8949999999998,1535.8949999999998,1535.8949999999998,1535.8949999999998
1535.8999999999999,1535.8999999999999,1535.8999999999999,1535.8999999999999,1535.8999999999999,1535.8999999999999,1535.8999999999999
1535.9049999999997,1535.9049999999997,1535.9049999999997,1535.9049999999997,1535.9049999999997,1535.9049999999997,1535.9049999999997
1535.9099999999996,1535.9099999999996,1535.9099999999996,1535.9099999999996,1535.9099999999996,1535.9099999999996,1535.9099999999996
1535.915,1535.915,1535.915,1535.915,1535.915,1535.915,1535.915
1535.9199999999998,1535.9199999999998,1535.9199999999998,1535.9199999999998,1535.9199999999998,1535.9199999999998,1535.9199999999998
1535.9249999999997,1535.9249999999997,1535.9249999999997,1535.9249999999997,1535.9249999999997,1535.9249999999997,1535.9249999999997
1535.9299999999998,1535.9299999999998,1535.9299999999998,1535.9299999999998,1535.9299999999998,1535.9299999999998,1535.9299999999998
1535.9349999999997,1535.9349999999997,1535.9349999999997,1535.9349999999997,1535.9349999999997,1535.9349999999997,1535.9349999999997
1535.9399999999998,1535.9399999999998,1535.9399999999998,1535.9399999999998,1535.9399999999998,1535.9399999999998,1535.9399999999998
1535.945,1535.945,1535.945,1535.945,1535.945,1535.945,1535.945
1535.9499999999998,1535.9499999999998,1535.9499999999998,1535.9499999999998,1535.9499999999998,1535.9499999999998,1535.9499999999998
1535.955,1535.955,1535.955,1535.955,1535.955,1535.955,1535.955
1535.9599999999998,1535.9599999999998,1535.9599999999998,1535.9599999999998,1535.9599999999998,1535.9599999999998,1535.9599999999998
1535.9649999999997,1535.9649999999997,1535.9649999999997,1535.9649999999997,1535.9649999999997,1535.9649999999997,1535.9649999999997
1535.9699999999998,1535.9699999999998,1535.9699999999998,1535.9699999999998,1535.9699999999998,1535.9699999999998,1535.9699999999998
1535.975,1535.975,1535.975,1535.975,1535.975,1535.975,1535.975
1535.9799999999998,1535.9799999999998,1535.9799999999998,1535.9799999999998,1535.9799999999998,1535.9799999999998,1535.9799999999998
1535.985,1535.985,1535.985,1535.985,1535.985,1535.985,1535.985
1535.9899999999998,1535.9899999999998,1535.9899999999998,1535.9899999999998,1535.9899999999998,1535.9899999999998,1535.9899999999998
1535.9949999999997,1535.9949999999997,1535.9949999999997,1535.9949999999997,1535.9949999999997,1535.9949999999997,1535.9949999999997
1536.0,1536.0,1536.0,1536.0,1536.0,1536.0,1536.0
1536.0049999999999,1536.0049999999999,1536.0049999999999,1536.0049999999999,1536.0049999999999,1536.0049999999999,1536.0049999999999
1536.0099999999998,1536.0099999999998,1536.0099999999998,1536.0099999999998,1536.0099999999998,1536.0099999999998,1536.0099999999998
1536.0149999999999,1536.0149999999999,1536.0149999999999,1536.0149999999999,1536.0149999999999,1536.0149999999999,1536.0149999999999
1536.0199999999998,1536.0199999999998,1536.0199999999998,1536.0199999999998,1536.0199999999998,1536.0199999999998,1536.0199999999998
1536.0249999999996,1536.0249999999996,1536.0249999999996,1536.0249999999996,1536.0249999999996,1536.0249999999996,1536.0249999999996
1536.03,1536.03,1536.03,1536.03,1536.03,1536.03,1536.03
1536.0349999999999,1536.0349999999999,1536.0349999999999,1536.0349999999999,1536.0349999999999,1536.0349999999999,1536.0349999999999
1536.0399999999997,1536.0399999999997,1536.0399999999997,1536.0399999999997,1536.0399999999997,1536.0399999999997,1536.0399999999997
1536.0449999999998,1536.0449999999998,1536.0449999999998,1536.0449999999998,1536.0449999999998,1536.0449999999998,1536.0449999999998
1536.0499999999997,1536.0499999999997,1536.0499999999997,1536.0499999999997,1536.0499999999997,1536.0499999999997,1536.0499999999997
1536.0549999999996,1536.0549999999996,1536.0549999999996,1536.0549999999996,1536.0549999999996,1536.0549999999996,1536.0549999999996
1536.06,1536.06,1536.06,1536.06,1536.06,1536.06,1536.06
1536.0649999999998,1536.0649999999998,1536.0649999999998,1536.0649999999998,1536.0649999999998,1536.0649999999998,1536.0649999999998
1536.07,1536.07,1536.07,1536.07,1536.07,1536.07,1536.07
1536.0749999999998,1536.0749999999998,1536.0749999999998,1536.0749999999998,1536.0749999999998,1536.0749999999998,1536.0749999999998
1536.0799999999997,1536.0799999999997,1536.0799999999997,1536.0799999999997,1536.0799999999997,1536.0799999999997,1536.0799999999997
1536.0849999999998,1536.0849999999998,1536.0849999999998,1536.0849999999998,1536.0849999999998,1536.0849999999998,1536.0849999999998
1536.09,1536.09,1536.09,1536.09,1536.09,1536.09,1536.09
1536.0949999999998,1536.0949999999998,1536.0949999999998,1536.0949999999998,1536.0949999999998,1536.0949999999998,1536.0949999999998
1536.1,1536.1,1536.1,1536.1,1536.1,1536.1,1536.1
1536.1049999999998,1536.1049999999998,1536.1049999999998,1536.1049999999998,1536.1049999999998,1536.1049999999998,1536.1049999999998
1536.1099999999997,1536.1099999999997,1536.1099999999997,1536.1099999999997,1536.1099999999997,1536.1099999999997,1536.1099999999997
1536.1149999999998,1536.1149999999998,1536.1149999999998,1536.1149999999998,1536.1149999999998,1536.1149999999998,1536.1149999999998
1536.12,1536.12,1536.12,1536.12,1536.12,1536.12,1536.12
1536.1249999999998,1536.1249999999998,1536.1249999999998,1536.1249999999998,1536.1249999999998,1536.1249999999998,1536.1249999999998
1536.1299999999999,1536.1299999999999,1536.1299999999999,1536.1299999999999,1536.1299999999999,1536.1299999999999,1536.1299999999999
1536.1349999999998,1536.1349999999998,1536.1349999999998,1536.1349999999998,1536.1349999999998,1536.1349999999998,1536.1349999999998
1536.1399999999996,1536.1399999999996,1536.1399999999996,1536.1399999999996,1536.1399999999996,1536.1399999999996,1536.1399999999996
1536.145,1536.145,1536.145,1536.145,1536.145,1536.145,1536.145
1536.1499999999999,1536.1499999999999,1536.1499999999999,1536.1499999999999,1536.1499999999999,1536.1499999999999,1536.1499999999999
1536.1549999999997,1536.1549999999997,1536.1549999999997,1536.1549999999997,1536.1549999999997,1536.1549999999997,1536.1549999999997
1536.1599999999999,1536.1599999999999,1536.1599999999999,1536.1599999999999,1536.1599999999999,1536.1599999999999,1536.1599999999999
1536.1649999999997,1536.1649999999997,1536.1649999999997,1536.1649999999997,1536.1649999999997,1536.1649999999997,1536.1649999999997
1536.1699999999996,1536.1699999999996,1536.1699999999996,1536.1699999999996,1536.1699999999996,1536.1699999999996,1536.1699999999996
1536.175,1536.175,1536.175,1536.175,1536.175,1536.175,1536.175
1536.1799999999998,1536.1799999999998,1536.1799999999998,1536.1799999999998,1536.1799999999998,1536.1799999999998,1536.1799999999998
1536.185,1536.185,1536.185,1536.185,1536.185,1536.185,1536.185
1536.1899999999998,1536.1899999999998,1536.1899999999998,1536.1899999999998,1536.1899999999998,1536.1899999999998,1536.1899999999998
1536.1949999999997,1536.1949999999997,1536.1949999999997,1536.1949999999997,1536.1949999999997,1536.1949999999997,1536.1949999999997
1536.1999999999998,1536.1999999999998,1536.1999999999998,1536.1999999999998,1536.1999999999998,1536.1999999999998,1536.1999999999998
1536.205,1536.205,1536.205,1536.205,1536.205,1536.205,1536.205
1536.2099999999998,1536.2099999999998,1536.2099999999998,1536.2099999999998,1536.2099999999998,1536.2099999999998,1536.2099999999998
1536.215,1536.215,1536.215,1536.215,1536.215,1536.215,1536.215
1536.2199999999998,1536.2199999999998,1536.2199999999998,1536.2199999999998,1536.2199999999998,1536.2199999999998,1536.2199999999998
1536.2249999999997,1536.2249999999997,1536.2249999999997,1536.2249999999997,1536.2249999999997,1536.2249999999997,1536.2249999999997
1536.2299999999998,1536.2299999999998,1536.2299999999998,1536.2299999999998,1536.2299999999998,1536.2299999999998,1536.2299999999998
1536.235,1536.235,1536.235,1536.235,1536.235,1536.235,1536.235
