CH0 - 240.0,CH0 - 160.0,CH0 - 40.0,CH0 - 0.0,CH0 - 200.0,CH0 - 80.0,CH0 - 120.0
-33.22965344900922,-50.813229178931934,-110.0,-22.769712261347372,-30.963632673412405,-25.320469028890187,-27.702471775026503
-33.27615612214271,-53.69115406008595,-57.75433711925383,-22.734452243369063,-31.018512283983924,-25.319364859328658,-27.749964019103608
-32.995354520203186,-54.60315416495396,-57.75433711925383,-22.704643676640615,-31.015040825441332,-25.322779437847046,-27.70135921050582
-32.99967473749952,-54.60315416495396,-65.75497062684812,-22.68270261972971,-30.952122834199713,-25.36180942586398,-27.74494812684494
-33.20159869936766,-53.54289063542555,-59.74418836848022,-22.685336996806704,-30.90912879527879,-25.4110431538831,-27.77168473539136
-33.23388866164067,-52.21413557998213,-57.75433711925383,-22.71033520007815,-30.87533616133713,-25.382724468190816,-27.72399522875424
-33.08169787240768,-50.92105799502926,-57.75433711925383,-22.745668883120864,-30.86851040567558,-25.352846369684485,-27.697459015173578
-32.98352809581189,-50.48085177965939,-59.29847065643288,-22.78041411477566,-30.918929781856363,-25.42408462152372,-27.7051627102825
-32.971789842742716,-110.0,-67.65286687039051,-22.80347280789026,-30.981777566847263,-25.562579163769158,-27.703075450908294
-33.09502188988,-53.366838751965446,-57.59207328855314,-22.802173734088726,-31.129421194434457,-25.638974343710352,-27.681855447493227
-33.30507376547359,-52.79569323099359,-54.76623403930704,-22.779028684987324,-31.053776854602305,-25.59239032179314,-27.707611031860537
-33.197116971363336,-51.93647370272663,-56.99760155191926,-22.742634221297145,-30.952638983666596,-25.522837139947406,-27.67856290578741
-32.9366768596472,-51.523641460731454,-64.23697559181379,-22.71038116560463,-30.867990557169847,-25.55506072529341,-27.653983891949153
-32.81567768131458,-51.523641460731454,-59.97086027647404,-22.701967592878837,-30.829200028706637,-25.59112941817297,-27.63970783820642
-32.83573751816909,-50.85595633137173,-61.55559902327562,-22.719661357534207,-30.821347634477448,-25.47330220695337,-27.650710904489316
-32.94343434733768,-50.558392903686894,-110.0,-22.75576241050655,-30.8681373413999,-25.308411014682896,-27.693914284688297
-33.046604212412674,-53.27655614270972,-55.98813821213149,-22.800191129226135,-30.909554048558846,-25.28706401209768,-27.748785728747897
-32.956343226307595,-51.09188635178599,-54.47284840781222,-22.837770989722664,-30.84292134944606,-25.30794607867746,-27.7589331240395
-32.8795736154057,-54.23826077230929,-57.75433711925383,-22.85207031314198,-30.754394146313018,-25.272641502047847,-27.769624576428157
-33.0699253107218,-52.631521032833604,-57.75433711925383,-22.84095312396215,-30.7425002712762,-25.254829248169777,-27.8220120102266
-33.30748657084287,-51.58533819829158,-62.09192216378892,-22.813927681188268,-30.804739879300847,-25.325256975824956,-27.849583715931765
-33.427655138223685,-52.76840973137848,-110.0,-22.773369674023158,-30.838372320981534,-25.400604719050975,-27.822277482230568
-33.51060811943508,-50.675829460539234,-57.75433711925383,-22.737647221103273,-30.829476063960797,-25.4056341738751,-27.783425484226278
-33.4419690445757,-52.46736232297758,-57.75433711925383,-22.70690439081413,-30.822286142596305,-25.33032999031505,-27.750115432448794
-33.10001858115829,-54.34215582425233,-59.03758540322103,-22.699669805478337,-30.841095953468447,-25.24385798270724,-27.71556527644441
-32.85472148504294,-52.97684093176224,-110.0,-22.70577453985571,-30.935410749163054,-25.215897957101454,-27.650545025172676
-32.88734208065905,-51.65802203117893,-58.38959080103126,-22.721749896383592,-30.930290243617748,-25.215897957101454,-27.62488495749804
-32.973626079737485,-52.702366210485934,-62.07085643991982,-22.738881040589874,-30.911287212059122,-25.204214760056196,-27.634654484753973
-32.94603018171196,-51.37580051374056,-57.860826402349105,-22.75449245090938,-31.057942896956703,-25.216424607180528,-27.67951393877975
-32.84851987258625,-49.297877079053535,-61.795442376477155,-22.752030846475726,-31.138157432807034,-25.27584184026366,-27.807052138266968
-32.74992239524367,-50.83720620522013,-70.11919270374527,-22.739559689512745,-31.013814358613928,-25.27304408800657,-27.84668530901471
-33.00152782812845,-50.99268265226283,-60.016993087680646,-22.741452560543166,-30.813760911653887,-25.23276507468058,-27.6896214542365
-33.03973202715676,-52.06730279653458,-57.75433711925383,-22.752274691417647,-30.76628201587682,-25.255522683536384,-27.615860473040343
-32.65134857263873,-52.79569323099359,-55.030965425906274,-22.761842300591994,-30.84529120922732,-25.27949432266763,-27.612294220186314
-32.71784294582082,-50.8445554537183,-57.75433711925383,-22.774228031282455,-30.905363100977603,-25.296869736447817,-27.63758856218307
-32.773701408419996,-53.70635633338836,-60.098456583463786,-22.771911839014997,-30.917469650885053,-25.343759885702994,-27.62878365956506
-32.76291569875836,-51.523641460731454,-56.00024477247241,-22.786106081252058,-30.850609237738396,-25.372903145928106,-27.589519920683045
-32.69117885384511,-51.10773572852365,-54.89227801952265,-22.828891723593486,-30.867297284108204,-25.496327657439785,-27.577907614484914
-32.762842843020834,-50.919111551881855,-57.75433711925383,-22.89859588642804,-30.99631567658661,-25.690710864036205,-27.54819787112673
-32.861162693847696,-52.488284378813745,-57.75433711925383,-22.97947122657908,-31.017185844571237,-25.780304460211376,-27.541342305427833
-32.91295629717091,-53.19016609316651,-53.296696948589585,-23.052524139164206,-30.959550444526506,-25.64975649906812,-27.56172568073984
-33.03248292795996,-51.92316823967721,-53.87625175514154,-23.089764647057848,-30.94978290953783,-25.443592935618476,-27.5440463410063
-33.033816512704846,-52.370981567860156,-55.841307559952824,-23.09035821026967,-31.003169357415608,-25.385721916099925,-27.553690023382188
-32.84773184439623,-51.523641460731454,-60.523632032126386,-23.05424586576089,-31.042473250168328,-25.419707579672703,-27.61674831231312
-32.710884904860016,-51.523641460731454,-63.67434685100898,-22.983434105618386,-31.009634643091744,-25.417964857785307,-27.63982908850417
-32.6748426235373,-51.6966883439258,-55.58495999727113,-22.90322567781702,-30.991092221289655,-25.33906635112472,-27.6038188642137
-32.64226546166191,-52.97321540881565,-57.75433711925383,-22.822143373253603,-30.95869412731149,-25.282468270637693,-27.593275894138017
-32.67035119939216,-54.18453506731082,-57.75433711925383,-22.777411498138214,-30.94769864455067,-25.27304510135417,-27.606242197484477
-32.70880619979532,-51.438007730947376,-55.42242299264659,-22.753408777534105,-30.93012298261008,-25.275136331775066,-27.574771890149172
-32.80428053045772,-50.650058056157135,-55.34903978528595,-22.764310279941327,-30.852225277118762,-25.27993423569881,-27.56432566163945
-33.013712131990005,-52.79569323099359,-110.0,-22.78933314892712,-30.828341397978754,-25.331461907192775,-27.605500963306852
-33.233507199334056,-52.79569323099359,-60.13457558818229,-22.810423744225105,-30.8153643646514,-25.40264650536632,-27.580408299783308
-33.16768999393368,-53.08846324261755,-58.277050908512535,-22.807364105036868,-30.806204540643847,-25.421707965972203,-27.482394683460363
-33.00339615129659,-53.60623643810294,-55.868290669662315,-22.78321409203059,-30.79527727193817,-25.427918638555987,-27.404166671585727
-33.083253057978666,-51.850708051544984,-57.75433711925383,-22.75917036491309,-30.77469405408663,-25.454534131032887,-27.38410395696092
-33.28038561224717,-52.35678040428698,-61.37546201363271,-22.74075744148979,-30.77469405408663,-25.494302929454385,-27.400584247159834
-33.224072924060344,-51.523641460731454,-57.30592373931856,-22.75081164838953,-30.794435228087387,-25.473948938482707,-27.431569663391016
-33.00790797742083,-52.463077155902226,-110.0,-22.79225452723287,-30.822745486429326,-25.424467421383866,-27.472598492938964
-32.87963877372425,-53.66586894917555,-110.0,-22.853668745304425,-30.86689406186722,-25.37123234265014,-27.580576511196995
-32.78567797825589,-52.79569323099359,-64.99071742210342,-22.918496516498166,-30.87387091004601,-25.37990522236307,-27.678644859976117
-32.80550097513093,-53.927557428157485,-55.34503891322133,-22.96239209368685,-30.815438767494065,-25.365713098396725,-27.649623509086048
-32.86250910531089,-56.831074852709335,-54.60315416495396,-22.961546011559605,-30.77772161404284,-25.32036650977453,-27.507755737970598
-32.8246280610699,-54.81179411947562,-110.0,-22.903911241266293,-30.765621559174903,-25.299270984560223,-27.47791012432573
-32.772567746287805,-51.49865291189127,-61.40389724891969,-22.818856147498607,-30.76622580285651,-25.30728529116695,-27.456529535972734
-32.75282267384105,-50.97217029623141,-54.176054043480875,-22.74277312468037,-30.77469405408663,-25.300674328087247,-27.39226017704806
-32.901715041815116,-53.587325079274436,-110.0,-22.71186303455083,-30.782745289754516,-25.337180290354702,-27.369602970039963
-32.89061364882777,-51.89897599836668,-110.0,-22.720344800353473,-30.81010589721445,-25.392331388262463,-27.36357899903244
-32.75434676401284,-52.79569323099359,-55.07556566943833,-22.737552223539275,-30.81176950478104,-25.38274346089446,-27.364613774560965
-32.88356348678839,-53.551859500826296,-63.137550409097955,-22.74052265357318,-30.775469032264127,-25.32280706859183,-27.350577294546056
-32.975025482476106,-53.69093705970785,-57.936122348263424,-22.723562333042707,-30.740207540983263,-25.313375577586626,-27.366344835523826
-32.86762839716009,-54.16085720782459,-56.30201260798371,-22.70092099263006,-30.738630145916623,-25.374332141337064,-27.38008446374843
-32.777559907573064,-56.39036544364231,-57.75433711925383,-22.692613189702598,-30.795086666766707,-25.5162442908155,-27.399119432339944
-32.8813765461276,-54.60315416495396,-61.34001815031432,-22.702404133184515,-30.84443487634936,-25.63087309990675,-27.433477216390514
-33.12318924081232,-54.23891992840532,-62.09986097751579,-22.714441575003818,-30.84638318320026,-25.619085761960662,-27.448923790432225
-33.31338815997728,-52.82040531680775,-57.75433711925383,-22.719957801383217,-30.859514953307034,-25.5226786691522,-27.444251260116694
-33.249852567216635,-54.279285473344956,-57.30736817767192,-22.71937681594646,-30.94668363892309,-25.436904100386393,-27.425253291825065
-33.0594034732405,-51.431327809898065,-54.71861358140296,-22.704877381870034,-30.98779152196088,-25.40659931110394,-27.393844485267493
-32.879541650268834,-51.597795177014206,-61.7777609709418,-22.69244701674105,-30.889899708073486,-25.416002090285623,-27.372938593489877
-32.883045875207884,-52.28501644468287,-56.789686491400815,-22.689632167944495,-30.81853408949094,-25.411627602010782,-27.369602970039963
-33.03393774577622,-51.523641460731454,-55.72909415699604,-22.698461197525305,-30.793293871813063,-25.374172639252997,-27.371755764782
-33.21895860636826,-51.54205862533131,-55.1087832473784,-22.721744239759325,-30.81197521463273,-25.334664377898903,-27.3696701368701
-33.31259059743797,-52.5794740799611,-51.91454480622596,-22.767242759854,-30.88525515741574,-25.320366748746622,-27.36823612604976
-33.5444399732728,-52.79569323099359,-64.26825445769573,-22.813525711324864,-30.829145460640092,-25.31929992503124,-27.407904466331786
-33.39076845141481,-54.88702787789552,-58.836398195969934,-22.856825584379543,-30.80016749949651,-25.32588817248994,-27.437486260458556
-33.09895157252237,-56.11242078715655,-57.75433711925383,-22.87473936100539,-30.81099094237264,-25.355708684975852,-27.432890083639947
-32.92665084062948,-53.981308496462944,-57.75433711925383,-22.866347309749855,-30.883842258166283,-25.403977806875048,-27.444468846972995
-32.90888027926603,-52.534961315860414,-56.21199347215567,-22.836521144095343,-30.941190167075177,-25.426080823718507,-27.471558203560427
-32.87856385114075,-51.62893499249162,-55.38887223361564,-22.790016606939226,-30.8893175102477,-25.41302014446333,-27.464081358839536
-32.71911539024519,-52.79569323099359,-61.350878845942404,-22.749330486904242,-30.781001045466603,-25.37770152232204,-27.410488272195224
-32.65517013597332,-52.79569323099359,-110.0,-22.72644250810046,-30.762573390200238,-25.372953946681243,-27.387239551692133
-32.76227626344922,-51.58651075702065,-58.53222862851213,-22.73442114078403,-30.82784651342159,-25.373559967335098,-27.395100310210893
-32.933921458587704,-51.523641460731454,-110.0,-22.771683495221026,-30.84316344644428,-25.362014782273633,-27.373927264076563
-33.07647576766561,-51.523641460731454,-110.0,-22.821143004858087,-30.73303805490803,-25.353617886581326,-27.34709080965701
-32.98456738034371,-52.76563531225693,-69.8324994809089,-22.860666534681336,-30.64234072268011,-25.373934819485918,-27.36401265769898
-32.75814599200829,-52.79569323099359,-58.36175917050031,-22.873897377285566,-30.612954068701413,-25.39375752553216,-27.40576868635724
-32.76829148097769,-54.50676778352761,-110.0,-22.856772959576674,-30.632779817673864,-25.386845060423326,-27.51687635457104
-33.00728870447483,-52.9886641560461,-110.0,-22.807737109278385,-30.657800804843873,-25.393647453552532,-27.692078171744797
-33.03042553244862,-54.193810133630336,-110.0,-22.7618493121819,-30.66472283703107,-25.452090843236476,-27.73575190226576
-32.87996620884253,-52.79569323099359,-57.75433711925383,-22.733683515587124,-30.702490160134836,-25.53716189836166,-27.601085774872573
-32.82230727865064,-51.8544936161892,-57.75433711925383,-22.74618172833749,-30.765420163268224,-25.49812629970819,-27.51820662083793
-32.87084076495526,-51.98899297620768,-55.50557068201904,-22.797105687563956,-30.720192561229787,-25.4536811415569,-27.533878316015645
-33.22293010004381,-51.82832779905421,-56.812213039976854,-22.852293086236145,-30.67831976083845,-25.480111076834945,-27.604663396867352
-33.25607099202691,-51.961577593760154,-57.75433711925383,-22.872304588002272,-30.63466761383765,-25.507957461499437,-27.704200315939893
-32.95080516406405,-52.79569323099359,-110.0,-22.84426794784074,-30.620102779707835,-25.458106232253286,-27.712344141136064
-33.038100258189225,-51.669906208380766,-110.0,-22.781133619854515,-30.63043708465593,-25.440315093568834,-27.753025603958733
-33.243053818980854,-49.8042772696604,-54.076057330078925,-22.776107295305145,-30.662277249040102,-25.48262516016279,-27.699530688012985
-33.367559629486365,-54.423963536460434,-53.21319490982188,-22.836024518919686,-30.704233322499377,-25.574836767194583,-27.522816634539737
-33.275095386927376,-54.60315416495396,-55.78437479244461,-22.935381109632083,-30.713197153345078,-25.74332735204542,-27.40596986802452
-33.04190886185668,-52.94023703819512,-60.35778063632176,-23.082425937417426,-30.677272614920817,-25.847329478833608,-27.349102916973926
-33.07369549770709,-51.6933586678734,-53.25737820736737,-23.1788214690145,-30.710203766162564,-25.79855725283103,-27.341878292762544
-33.113667609702276,-53.70635632081854,-57.44104841074659,-23.199865401532463,-30.710203766162564,-25.721240468929437,-27.353051001968552
-33.05824960458625,-52.2977115551941,-54.722721063936646,-23.175813885233616,-30.75762801366379,-25.70200008385713,-27.385923406399556
-32.88563335218879,-51.523641460731454,-53.04005945786966,-23.093002820584793,-30.828389481794318,-25.735608420752058,-27.445490191113834
-32.8288557842135,-53.32880790009331,-55.71709536269009,-23.001993529173475,-30.88551494409485,-25.773095239417287,-27.48659335033998
-32.878788444350626,-55.390321344959176,-62.14124220507205,-22.92555856949911,-30.832922421070663,-25.762630996721832,-27.47746892438316
-32.99209550249486,-53.16002371866725,-57.83933312139227,-22.87261444742029,-30.746443596972533,-25.724177693622565,-27.47266428670318
-33.06985352015186,-54.28875298517008,-55.58692765776959,-22.851738765450037,-30.725028180656878,-25.680402498660655,-27.50489115377544
-33.02177920191774,-52.87709766956522,-57.75433711925383,-22.863187421121587,-30.753816179058013,-25.632983372100178,-27.542407562124254
-32.97270692121701,-54.52239443547961,-59.98907085019374,-22.892859973826383,-30.80950193516034,-25.607136453345163,-27.561080568900742
-33.10446572070773,-52.93746478944256,-110.0,-22.91757137658989,-30.797023717142267,-25.64263280058016,-27.615411305055105
-33.21044628090683,-51.61460295542827,-55.17727174661685,-22.915929889988867,-30.838671227082983,-25.71868266009467,-27.716114990945215
-33.15717435414639,-54.337038907778506,-65.08573715535806,-22.887797509741368,-30.81853424213142,-25.748978627917545,-27.70328406664219
-33.04686956945616,-52.85646398296609,-54.84307586930849,-22.847079391885508,-30.771794779051866,-25.71512124048799,-27.590520340147293
-32.971611083412675,-57.75433709515005,-58.54170462735327,-22.819770079145194,-30.733640799983,-25.701777330220267,-27.514780121005856
-33.08597400821186,-52.963160370966875,-58.89855769128998,-22.84082686114629,-30.786816977665445,-25.78161410016017,-27.495582443573674
-33.18543710029179,-53.319102115842284,-53.356029537805796,-22.89923588403464,-30.83659503576169,-25.841173715521904,-27.4879602173069
-33.181835743142834,-51.170822119577934,-57.45618751823599,-22.982576877268997,-30.83789876982585,-25.806543711210523,-27.502499402355113
-33.03068763690189,-53.525819505247426,-110.0,-23.07791368529783,-30.811552065346376,-25.717776593726086,-27.561169123722593
-32.937518911434225,-53.46964474314052,-59.39703613184348,-23.128328833068977,-30.742840673473054,-25.714622397204252,-27.644695488528143
-32.87754377340286,-51.8810088346293,-53.293508428814235,-23.124961811317434,-30.703303837981295,-25.796105821008197,-27.72400747506869
-32.91170725094369,-52.56152536639236,-110.0,-23.052316514111453,-30.709353661780902,-25.790206250181953,-27.730848222456153
-33.22517035693011,-52.831039407088824,-110.0,-22.961514416195605,-30.767679342726765,-25.734103134014326,-27.621713880478474
-33.605039256662714,-54.13701559543651,-60.49501581333742,-22.897709556789245,-30.79640033537838,-25.80745976747344,-27.536469202515825
-33.783279131612304,-54.293818296258124,-59.719632642333266,-22.918331121591493,-30.821347634477448,-25.86668088416797,-27.521461121704576
-33.5073235519189,-54.09945751856844,-54.83322017200976,-23.037195432767874,-30.865192288398937,-25.75258123765216,-27.54862465350358
-33.379515496822435,-54.236364241832376,-56.75050244404707,-23.189485726552384,-30.906612891153202,-25.687851098596816,-27.617008825543927
-33.49942658015173,-54.60315416495396,-53.883879246659276,-23.268491438278325,-30.919981677332096,-25.66929853471904,-27.59780251251911
-33.190595740545284,-54.229815256697634,-60.742457717545264,-23.20210691766409,-31.019685572342382,-25.633437062524116,-27.550355909507175
-33.10555984549506,-52.79569323099359,-110.0,-23.063181643363684,-31.082992109860577,-25.70768259431877,-27.520688053712718
-33.21137892290754,-51.854493617757115,-63.13972040271095,-22.950326128764914,-31.081676617143756,-25.701275028096262,-27.54268400737932
-33.16293624918271,-50.93526559464321,-55.295787478126044,-22.931845693647745,-31.05089283755771,-25.655140236843224,-27.544288846863545
-33.043441756216424,-51.523641460731454,-53.31880885615678,-22.982269745891344,-30.98034100470454,-25.68469716236585,-27.502736501525987
-33.13426046625024,-51.91527954598132,-55.094663994650375,-23.041625935575254,-30.943776807788915,-25.725346419748362,-27.496100524524074
-33.40098028327668,-52.39634331513052,-55.75883742238051,-23.06773466959396,-30.97483947241551,-25.690558050122114,-27.501500887053815
-33.573997269951185,-51.76660337668595,-60.11076486262185,-23.036398720270547,-31.017351173335214,-25.62487484472203,-27.51826438738486
-33.621606338224446,-52.79569323099359,-110.0,-22.976288447475497,-31.043998929858887,-25.615669405546768,-27.527268744232643
-33.75573474510465,-52.79569323099359,-55.924658353732795,-22.933316169061953,-31.090781254804824,-25.617252709805882,-27.538304845065618
-33.48321055733958,-54.16960036981749,-110.0,-22.939785479885842,-31.082327887660696,-25.63211220158722,-27.57936481701507
-33.218666858895354,-53.33802110654187,-59.23605416563056,-23.001468447988138,-31.073890942695243,-25.669172403806556,-27.63593309587727
-33.1409527516447,-52.10256925307196,-55.30215589548175,-23.10600065675498,-31.017466140784585,-25.724941244205546,-27.628304590704417
-33.20349743001573,-51.95017182283854,-58.44498218638073,-23.23160931394733,-30.99357780203028,-25.752542955389885,-27.61732860059137
-33.287884934034686,-52.45284374817017,-110.0,-23.334385817679085,-30.97838585621804,-25.80063558224345,-27.6447248717544
-33.30257387024193,-51.411044924559064,-64.17288673226923,-23.37350833802521,-30.9477136064867,-25.928226697461547,-27.65601923480596
-33.26274573378268,-50.57144914940773,-59.331699072478486,-23.35107046304565,-30.925787622990278,-26.100068798266136,-27.616450465373994
-33.29275908715152,-55.87147869394184,-110.0,-23.251439334634355,-30.925787622990278,-26.186509660104996,-27.55934392161639
-33.50959252305558,-57.75433711925383,-57.93263842903218,-23.115831899541874,-30.99755919264365,-26.091660846666628,-27.56557734839901
-33.29263005700074,-50.74493442641197,-76.13894857617461,-23.016993776530143,-31.19428476840347,-25.90476506642206,-27.65184493405181
-33.05754440187683,-50.28334058849228,-55.23948067245202,-22.975055964199782,-31.282939485638195,-25.775385598566032,-27.82373882356471
-32.94520064828572,-51.9077055600866,-62.939374828500775,-23.007422343346413,-31.201189608265516,-25.7439633355444,-27.942160282275537
-32.92903200735413,-51.21087444540413,-58.67952326440253,-23.087780229770445,-31.082913960990204,-25.740040253516426,-27.911236528906812
-32.88055565434335,-51.8142375293253,-67.41653534361262,-23.180383488176602,-31.016088404218458,-25.706011824808485,-27.843992148654948
-32.8449807801899,-52.79569323099359,-58.56643947118913,-23.245861642121135,-31.00335248708425,-25.665068441321928,-27.866200576703193
-32.81531726589107,-51.282910809284274,-53.24001589308523,-23.268051588900292,-31.00335248708425,-25.663045217917563,-27.9284709864353
-32.7970148295449,-52.6478010427452,-56.74684570954,-23.243519670733946,-31.00335248708425,-25.661937497476394,-27.889870701090103
-32.8058300214062,-54.60315416495396,-57.75433711925383,-23.161301484173833,-31.07362207410258,-25.650513361644265,-27.76787983258938
-32.88202260727956,-53.30747824833901,-57.75433711925383,-23.059212498467076,-31.084158629488385,-25.670511235113757,-27.729397532330005
-32.95070950954377,-52.79569323099359,-110.0,-22.95667518560488,-31.00313716384875,-25.745227877856408,-27.77339639372287
-33.06594571429612,-52.79569323099359,-110.0,-22.908459398451257,-30.994021628880787,-25.800434021542166,-27.748527725024843
-33.203768394243866,-52.79569323099359,-55.76353971239621,-22.931828549921384,-31.02251749353583,-25.742592561288603,-27.716455291266513
-33.08670992234621,-50.78773209995829,-53.447029672351775,-23.01688481762219,-31.090030359564878,-25.699819411763954,-27.746319886672936
-33.022538994531615,-52.79569323099359,-54.60315416495396,-23.099208492444248,-31.21333132172449,-25.77014313057036,-27.729223545642682
-33.146391857892716,-53.44702967231795,-54.60315416495396,-23.12735220615732,-31.273439410634687,-25.79363772826376,-27.712295490781848
-33.15039284717146,-51.898587571341864,-54.60315416495396,-23.068391076282424,-31.15051398286934,-25.681367076188415,-27.73046282725437
-33.21463036525771,-51.96157759089044,-57.553314090198626,-22.9880660792887,-31.049842703929293,-25.613219422567852,-27.764107056986838
-33.37151831093316,-52.79569323099359,-110.0,-22.943524754324145,-30.953853442355957,-25.58578161090945,-27.774665522770675
-33.51021113689424,-50.65988423303057,-54.26774204813805,-22.98045143104183,-30.922443401663557,-25.55913773112718,-27.83701600272152
-33.32892444334496,-51.523641460731454,-53.58774944021616,-23.053708543027355,-30.982610485529023,-25.576938669784056,-27.879405846433947
