CH0 - 240.0,CH0 - 160.0,CH0 - 40.0,CH0 - 0.0,CH0 - 200.0,CH0 - 80.0,CH0 - 120.0 
-55.188269907232225,-46.50632650297362,-38.6151531867901,-36.149541923309386,-47.149386562493575,-41.399306440595765,-43.54288942360074
-59.711862809696484,-46.97041969719049,-38.657072125923705,-36.06294548308633,-47.332164981519156,-41.651067868984114,-43.838169734152935
-110.0,-46.97870736016037,-38.72952819610114,-35.98038478617817,-47.674257682173746,-41.4649683448772,-43.545158382307754
-110.0,-47.50360254908638,-38.67074766864991,-35.95558849906598,-48.14352176283745,-41.441908023750656,-43.34079460865831
-110.0,-47.70527289032334,-38.71354324832972,-36.00006129935594,-47.0955895900199,-41.75698537077599,-43.033269390192984
-63.139720556430575,-47.77058127805462,-38.75277863595176,-36.13126346512555,-46.99284370513034,-41.80177634049981,-43.50150330645849
-55.575789364436645,-47.087200967843216,-38.63571326011935,-36.218325216815316,-47.370546971861145,-41.61764066972994,-43.34335965979005
-56.01230796670902,-46.445790071748704,-38.58493529633571,-36.14432373110854,-47.50360254908638,-41.65410102502253,-43.1934229013687
-60.70847432305794,-46.70720479594168,-38.572247858533814,-36.01491393792722,-47.50360254908638,-41.542492243434516,-43.43756109920243
-110.0,-46.7323635652579,-38.535230263799164,-35.96871476018205,-47.50360254908638,-41.58077442402459,-43.27187467873512
-110.0,-47.05979996584975,-38.625062387965926,-35.976892358652705,-47.24479664624576,-41.639467335278944,-43.17285421912978
-110.0,-47.087093238607764,-38.665925719679905,-35.965089757969324,-46.82160863675372,-41.57280126862831,-43.1066578349695
-110.0,-46.83448194367371,-38.566880014724774,-36.01823914840323,-47.51101493910116,-41.586281694835435,-43.05766439115425
-55.95137157980605,-46.519858330391656,-38.64834283525009,-36.071190019247965,-47.898756133003076,-41.683806916130735,-43.24127735871847
-60.196482079243566,-46.49797546783799,-38.71093458916903,-36.19727309551796,-47.62014125837288,-41.588481724888204,-43.67578251229765
-110.0,-46.82111679675805,-38.72952819610114,-36.260900958283315,-47.50360254908638,-41.7465553794499,-43.208175254388195
-110.0,-47.00284459558438,-38.70116264742177,-36.29052800696073,-47.50360254908638,-41.96293274181683,-43.446184051616115
-110.0,-46.74781042739133,-38.559044017028896,-36.24838804589074,-47.90273998380417,-41.831824264188526,-43.50795041743163
-55.27497842074506,-47.07185084499331,-38.44599338599063,-36.1413798424514,-48.11053061244314,-41.62892323022561,-43.28783322100958
-57.75433711925383,-46.707204798815354,-38.55905308562332,-36.07081087842536,-47.50360254908637,-41.57280126862831,-43.26819688605092
-58.62154661353729,-46.05847416278203,-38.591321242096114,-36.055543913988274,-47.7101082952382,-41.52712160679329,-43.426547673642375
-110.0,-46.65158737726843,-38.68600967239574,-36.08566389517463,-48.27769405243549,-41.54714142158249,-43.59087406304552
-75.28429794148927,-47.04834517780074,-38.46503434209343,-36.12875034412045,-47.56399516660599,-41.72636700583999,-43.76463413891582
-58.04743718591659,-47.087093238607764,-38.61072689432943,-36.25181566238156,-47.846733970391696,-41.841948014183885,-43.87096927191084
-110.0,-46.73700045494482,-38.56561293552504,-36.339169992209285,-47.087093238607764,-41.879268314792036,-43.87096927191084
-110.0,-46.70720479594168,-38.671940908451035,-36.343856927026216,-47.20205265319406,-41.75965984500693,-43.649508596092545
-110.0,-47.06285496355443,-38.671940908451035,-36.35834784718003,-47.88553296336447,-41.643935266888064,-43.337152138379636
-110.0,-47.485796809394415,-38.66717819749638,-36.267378690238374,-47.667159294752665,-41.61626114114277,-43.265976329334336
-110.0,-47.08709324205944,-38.57300652599085,-36.24003869155878,-48.05426244428466,-41.685779934595864,-43.17285421912978
-110.0,-46.37936925386491,-38.71506550564927,-36.23256243376538,-46.70720479594168,-41.685779934595864,-43.02410048455208
-56.338095163885114,-47.39106866121983,-38.66345967803397,-36.23449918632034,-46.99519902896213,-41.685779934595864,-43.017882165628485
-110.0,-46.47623050324262,-38.906969398205085,-36.30589217132005,-47.65169240524408,-41.748436829631004,-42.98359844551185
-110.0,-46.98474394807195,-38.86425477893341,-36.30589217132005,-47.63856479471562,-41.80177634049981,-43.080701088360335
-110.0,-46.70720479594168,-38.78788936214547,-36.34291356855688,-47.445635210095176,-41.63137984555899,-43.04229429015728
-110.0,-46.892996611030554,-38.78788936214547,-36.372759603350495,-47.203430210003944,-41.57280126862831,-43.165533118867245
-110.0,-46.8359840711348,-38.78788936214547,-36.372759603350495,-47.50360254908638,-41.80177633819565,-43.01457387086064
-110.0,-46.70720479594168,-39.049229624542924,-36.40501386607272,-47.931138358265486,-41.70178067861653,-43.102212047976344
-54.60315422965887,-47.46405162698146,-39.02940678528373,-36.178146617535354,-47.087093238607764,-41.698806388880996,-43.41008343599225
-58.45369544342341,-47.4640436290656,-38.84699702694338,-36.22227709158739,-47.087093238607764,-41.60587651601045,-43.50795041743163
-110.0,-46.99779076631225,-38.83079681007223,-36.24951602933202,-47.087093238607764,-41.934429900904405,-43.629594745503326
-110.0,-46.83017871930895,-38.81197261775242,-36.192069026099006,-47.087093238607764,-41.87725417410597,-43.83668471560092
-110.0,-47.087093238607764,-38.78786545965018,-36.24823928302101,-47.29903594601696,-41.71448987904664,-43.70840282021704
-60.600315438519274,-46.95920679631175,-38.789017195324135,-36.25075002847933,-47.50360254908638,-41.85641170261491,-44.00404924662327
-57.75433711925383,-46.8155291576404,-38.84699702694338,-36.19071428213115,-47.29443886941057,-41.67234842784946,-43.60112960253911
-55.8694907713289,-46.98347177312773,-38.84699702694338,-36.15975821949956,-47.087093238607764,-41.648520273925975,-43.94069748394599
-70.38745283394545,-46.70720479594168,-38.84699702694338,-36.129284877634504,-47.087093238607764,-41.61509019124046,-44.06453063821958
-110.0,-46.7537484564659,-38.84699702694338,-36.12306132251527,-47.23185754880484,-41.63520400652374,-43.566337378839066
-59.529874725339354,-47.043197573461285,-38.8795932043756,-36.16209873156325,-47.50360254908638,-41.685779934595864,-43.337152138379636
-61.340018332829914,-46.06919745993862,-38.93386082053502,-36.20750905535804,-47.6036807629164,-41.63729962114551,-43.507914979211925
-55.338501852292524,-46.639093035083434,-38.78788936214547,-36.21731165765854,-48.13235666894764,-41.57280126862831,-43.607650502529495
-110.0,-46.12954576841882,-38.79787268896975,-36.2633823714751,-48.921970978989535,-41.60659939822598,-43.44270661937613
-110.0,-45.78982276434766,-38.96773171674076,-36.17336278854066,-47.89140137576007,-41.65725853944309,-43.17597483644427
-52.79569328035032,-45.51952755612345,-38.96773171824471,-36.14189179219049,-47.094737654495646,-41.52674486063559,-42.99118362159344
-57.259456312608634,-46.34444178186456,-38.86049783006459,-36.080932886887645,-47.4952042088284,-41.372265026394246,-43.29793089357157
-110.0,-46.18981559727851,-38.953065081520506,-36.11006249959307,-47.945127247800485,-41.51627189517559,-43.136816400017736
-58.361755616465075,-46.28315222499691,-38.85916425106973,-36.14246813200313,-47.964138138514386,-41.75880456424372,-43.01457387086064
-110.0,-46.35788974897922,-38.73899928407573,-36.17457690149409,-47.503602552995275,-41.59562066363874,-43.09138534208013
-57.84985606497875,-46.09722874349933,-38.83971302063003,-36.33916999071461,-47.50360254908638,-41.685779934595864,-43.337152138379636
-110.0,-46.87363546667113,-38.96039220797671,-36.37275960305488,-47.50360254908638,-41.685779934595864,-43.47250654933526
-57.84792495231312,-46.480431421015865,-39.02687221459837,-36.33916999250404,-47.521116138509626,-41.660671233587465,-43.818282984636525
-57.75433711925383,-46.35788974897922,-38.90943392699207,-36.271550551748426,-47.9443530666242,-41.57280126862831,-43.7378093543543
-110.0,-46.64348380553383,-38.906969398205085,-36.206237300824284,-47.52938233160269,-41.62117713886723,-43.81454402341759
-110.0,-45.908040331509184,-39.21345926529543,-36.14311974045249,-47.90734568663426,-41.848133973447474,-43.63263894902498
-110.0,-46.73523391670068,-39.47662561858321,-36.11192696147916,-46.728243950051336,-42.02167132139047,-43.60461936563689
-59.38826577499847,-46.27950398890208,-39.35941533106765,-36.11130538515043,-47.93619516856208,-41.88325423025597,-43.968589530226836
-57.75433711925383,-46.03443666685915,-39.11177724340776,-36.17143535294698,-47.520772062677196,-41.71861353933444,-44.21669076340254
-110.0,-46.03443666685915,-39.209447959585624,-36.234919862862625,-47.935652920630446,-41.84279538851651,-43.96075135942703
-110.0,-46.03443666685915,-38.982751969469035,-36.33303526488328,-49.65156436346102,-41.48270412430192,-43.685667937713184
-110.0,-46.296645549698766,-38.854147225508015,-36.371383500974744,-48.501757755612545,-41.55010114851052,-43.685667937713184
-110.0,-46.654479623062116,-38.84699702694338,-36.372759603350495,-47.087093249469405,-41.48767628416096,-43.685667937713184
-110.0,-46.39299332865194,-38.84699702694338,-36.30589217192799,-47.07899877841038,-41.57280126862831,-43.754232768756324
-54.603154206013116,-47.03774978743233,-38.967731717123044,-36.2708525224581,-46.737006529419574,-41.605450878570196,-43.719115478992805
-54.649126890735744,-46.371897155701575,-38.906969398205085,-36.17390634178051,-47.50360254908638,-41.611665886429705,-43.50795041743163
-57.75433711925383,-46.699935927561896,-38.91180118791273,-36.145039154105405,-47.50360254908637,-41.4258607207112,-43.75515431567426
-57.93978302077947,-47.064249654296475,-39.02697158272507,-36.18090477907088,-47.46945199731999,-41.390084295778735,-43.89286800568959
-110.0,-46.74232212613671,-38.963025479895414,-36.274132954266925,-47.15636334741879,-41.55781460406723,-43.685667937713184
-110.0,-46.40330819499209,-38.73398796404313,-36.305892171031154,-48.44730274604703,-41.743390880264386,-43.49120212187977
-57.93978310643608,-46.35788974897922,-38.78558585255847,-36.30589217132005,-47.08709324919184,-41.57280126862831,-43.22391042340762
-70.55313393187161,-46.35788974897922,-38.89357589334037,-36.21485693809771,-47.47892921693196,-41.587018195512464,-43.337152138379636
-110.0,-46.79404392553349,-38.81313308306684,-36.20750905535804,-47.901611130292835,-41.68161970976974,-43.36158192951483
-110.0,-46.50047392742974,-38.82864133870824,-36.15941939474408,-47.964138138514386,-41.5788885407175,-43.49845890918215
-62.188052281055064,-46.31011024168994,-38.81206845381157,-36.122269469891044,-47.32901417282602,-41.57280126862831,-43.343246716702325
-57.673870782761,-46.70720479594168,-38.78788936214547,-36.09347582671048,-47.087093238607764,-41.57280126862831,-43.63413468423325
-59.10025139039698,-46.777975193280085,-38.78788936214547,-36.06536874112774,-47.087093238607764,-41.57280126862831,-43.685667937713184
-56.87506067839817,-47.059799971712025,-38.80233267777101,-36.058946662145416,-47.24315379538132,-41.62991432658433,-44.03343804691821
-110.0,-46.732363570694446,-38.83969471257097,-36.05109720893531,-47.27946251245652,-41.64182518133359,-44.267207345315086
-54.68541126429864,-46.70720479594168,-38.787889362618756,-35.958925966790446,-46.86598525312368,-41.634061370062945,-44.1116205414111
-68.25539272970079,-46.45040530259736,-38.84159023666565,-35.986838395036315,-47.964138138514386,-41.780454336701425,-43.87096927191084
-58.58678238428621,-47.05125356059145,-38.79768494380214,-36.01493137960175,-47.964138138514386,-41.675386833833414,-43.90899754104552
-64.95144376571814,-46.841602198752724,-38.879720509187585,-36.01718668876615,-47.567629767302776,-41.57280126956436,-44.04299073343634
-110.0,-46.51612475669212,-38.864680442755464,-36.087153693620586,-47.18199688376146,-41.7804543337521,-43.88169970043595
-110.0,-46.70720479594168,-38.84699702694338,-36.15461729212029,-47.3681210192365,-41.60659940110895,-44.45512908439832
-110.0,-46.70720479594168,-38.91856872824349,-36.195683743360824,-47.22957945259769,-41.57280126862831,-44.095096394592545
-110.0,-46.58988628469929,-38.89866754368735,-36.22687237835133,-46.84487787091649,-41.57280126862831,-44.243333038928455
-57.75433720201369,-46.35788974897922,-38.81506989677475,-36.24003869155878,-47.173675957366484,-41.57280126862831,-44.44634032680189
-59.84533084259809,-46.59210339058359,-38.81678506249149,-36.14131171214584,-48.02878446651985,-41.57280126862831,-43.99048795207107
-110.0,-47.431350903722375,-38.87243963511874,-36.034192354733456,-48.20926425668307,-41.644939370195395,-43.87096927191084
-110.0,-47.012826489711784,-38.92865449166176,-35.992675252153774,-47.7534055597703,-41.61934182009375,-43.62111847063598
-110.0,-46.38329492818269,-39.022495634627546,-35.97641081366039,-47.671704196868006,-41.692263695913454,-43.61774755673931
-110.0,-47.07213793265538,-39.126548626406496,-35.999664414801195,-48.122838284387214,-41.746674842559784,-43.791605614074726
-110.0,-47.087093238607764,-39.05137630760742,-35.991030801302784,-48.19436818777562,-41.73543809871448,-43.76825785716461
-110.0,-46.728654598713504,-39.155396342375056,-36.105094512912544,-47.40194610333069,-41.6616342754717,-43.59248437178302
-110.0,-46.70720479594168,-39.14788620385224,-36.085172270219,-47.003914429790925,-41.54446677420914,-43.6821124525605
-110.0,-46.70720479594168,-39.08554485886211,-36.120197179397124,-46.912438149604085,-41.60248993206925,-43.87096927191084
-61.168318477452246,-47.06986664943702,-39.013582932127505,-36.17522126312557,-47.964138138514386,-41.59659436409691,-43.57888198505971
-110.0,-46.32154197707564,-38.906969398205085,-36.14790796100701,-48.10064241501712,-41.639753221251176,-43.64721228961311
-63.74771309938501,-46.16091014498012,-38.906969398205085,-36.056980569361784,-47.95374625593192,-41.46268729789619,-43.62815560203621
-57.75433711925383,-46.70720479594168,-38.926689939963964,-36.079722393453764,-47.634557448350904,-41.33227161670169,-44.05599250424288
-55.89899661061399,-46.70720479594168,-39.02219009924238,-36.109864800220336,-48.479367058350235,-41.64434333930554,-43.58971443550182
-54.60315416495396,-46.70720479594168,-39.018127794573154,-36.183438577523944,-48.09023588421833,-41.41350600279936,-43.86666887408013
-56.72833416460634,-46.70720479594168,-38.92345680944843,-36.31128082852345,-47.53492654617641,-41.572801266212586,-43.71397838114683
-110.0,-47.01010602425819,-39.11580649625976,-36.36976331748382,-47.104395487683504,-41.69797374039923,-43.87096927191084
-110.0,-47.087093238607764,-39.09733238542892,-36.371294962872724,-47.61662430996165,-41.74087010247786,-43.93589862713632
-110.0,-46.7230487777161,-39.21705552958543,-36.302210327222,-48.373635727966246,-41.575186311817376,-44.06453063821958
-58.25443751288435,-47.07899877090975,-39.09711549043859,-36.279586787037175,-48.09498601105619,-41.958152964373234,-43.97260009976276
-110.0,-46.396790696079265,-39.2159992795817,-36.28448296313441,-48.05853420198419,-41.92810341858153,-43.96098337193312
-110.0,-46.35788974897922,-39.16292357702672,-36.20750905535804,-47.18156274359502,-41.685779934595864,-43.80951588777282
-110.0,-46.070551986815616,-39.34760559196535,-36.20179373929059,-47.41210217357124,-41.62781580119295,-43.43680639056586
-52.79569323099359,-47.605565906564934,-39.15539634419059,-36.18513042532314,-47.298308964661516,-41.51316244012322,-43.40205130545881
-52.91320786484454,-46.62409191330508,-39.34760558816181,-36.24388803747646,-48.33453022261631,-41.685779934595864,-43.44689874718383
-57.844287795587334,-46.35788974897922,-39.351537891316084,-36.26654003301253,-47.59013703236916,-41.685779934595864,-43.337152138379636
-110.0,-45.88142922570367,-39.28783796023651,-36.211326556019614,-48.354911171371654,-41.66786227772925,-43.49767098391509
-54.782556917011576,-45.73355725340413,-39.16292562395253,-36.275500162872916,-47.10300876816122,-41.6208678202141,-43.756584054406964
-110.0,-46.20668146421616,-39.34335628714077,-36.339169992209285,-47.45041721608962,-41.8809056481587,-43.50795041743163
-110.0,-46.92800279799188,-39.4874372412491,-36.34962863782745,-46.44088264552518,-41.66199911711416,-43.443111364623135
-110.0,-46.47123473114134,-39.218463338107426,-36.509608102132496,-48.00398076025422,-41.60077159356901,-43.337152138379636
-57.85396758159516,-47.00343637487768,-39.167399054124814,-36.527021390050635,-48.479367058350235,-41.72000924309198,-43.4968123030244
-73.81407525161494,-46.72271106926766,-39.358511980898754,-36.64480453349715,-48.20860961614224,-41.88768062263548,-43.783247395795286
-59.41339376435903,-47.494311731980446,-39.388711793480354,-36.5985209944421,-47.087093238607764,-41.83696368044835,-43.65106922489161
-110.0,-47.087093238607764,-39.20631557186959,-36.51328884024309,-47.087093238607764,-41.517395305743996,-43.62434838546797
-63.86343566262987,-47.087093238607764,-39.17108425971922,-36.416954340796,-47.22711671839393,-41.52301669876367,-43.685667937713184
-57.75433711925383,-47.087093238607764,-39.23706750713454,-36.336533162627006,-47.34901770035174,-41.57280126862831,-43.94736174148308
-57.75433711925383,-47.087093238607764,-39.26679565043477,-36.27286740398649,-47.54830688968404,-41.57280126862831,-43.92813728383848
-56.3192839914139,-47.087093238607764,-39.23839745162902,-36.27286740398649,-47.382800004201314,-41.50859558095907,-44.00555106238612
-56.8225960813823,-46.94365215445089,-39.26508222927161,-36.29794329344993,-46.68493845620887,-41.59333331964534,-44.20540505428286
-62.082474557137445,-46.42693281699026,-39.26238894648287,-36.326236062808746,-47.770230074583935,-41.54783764983007,-44.267207345315086
-57.75433711925383,-46.70720479594168,-39.32840912328807,-36.333060766926195,-47.6950277861871,-41.602489927624276,-44.11738694786986
-68.39222251398319,-46.893035236041726,-39.28520396478525,-36.372759603350495,-47.75130707163365,-41.685779934595864,-43.63780511522987
-110.0,-47.3753056584474,-39.33657919239809,-36.35733210993389,-47.7228766962582,-41.53428136850478,-44.097710767519175
-110.0,-46.808999558127596,-39.44796508324452,-36.356289672722966,-48.24157682036643,-41.6229182158446,-43.92774080451722
-57.75433711925383,-46.07535283761317,-39.48743724264983,-36.31509421817767,-48.154308093140386,-41.59659436867314,-43.537691244792356
-55.559253162257164,-46.203479687369594,-39.414621324595714,-36.25142924998389,-48.31598962338056,-41.478911357064945,-43.50795041743163
-56.48265872285158,-46.93112816154708,-39.31189792442495,-36.193052921909576,-49.41064956891631,-41.36429373068396,-43.693562228724005
-64.99071719627028,-47.37255824938174,-39.376901145956865,-36.282372576991065,-47.77810224819876,-41.575226331221636,-43.7975057484935
-110.0,-46.56411860496209,-39.26233661739999,-36.30589217132005,-47.932567928491224,-41.647787751928654,-43.410573298150254
-110.0,-46.090908524361836,-39.21981518910461,-36.23937238039598,-47.103330868868326,-41.33365937920271,-43.685667937713184
-58.149701995741154,-46.82543236359855,-39.402352927704534,-36.20875569982337,-47.9458431396104,-41.31541781560176,-43.685667937713184
-75.69882926638655,-47.087093238607764,-39.358101431480925,-36.24003869124232,-47.51185488284622,-41.57280126862831,-43.64139905475948
-110.0,-47.3524563500297,-39.468893504711374,-36.20934386466917,-48.92460916943287,-41.59812517358589,-43.67871063304368
-58.42702446354001,-47.757147191882225,-39.42962702140061,-36.23690023244171,-47.302084369835995,-41.78897058207827,-44.38569267149704
-65.53689538428793,-47.3554051317557,-39.47115304780725,-36.29384429882371,-48.13525805935129,-41.58091952976225,-43.87096927191084
-110.0,-46.70720479594168,-39.272707405416526,-36.35189725009791,-47.8051378562285,-41.47988917522268,-43.87096927191084
-110.0,-46.70720479594168,-39.220953915812856,-36.33573998064933,-47.74799572248361,-41.62199186623919,-44.02649877864053
-110.0,-46.726391723073206,-39.18639569758622,-36.30589217132005,-47.964138138514386,-41.75340150150931,-44.20217653750875
-110.0,-47.059322663455546,-39.04442601926304,-36.277315194681314,-47.964138138514386,-41.74848112041883,-44.385229412758406
-110.0,-47.087093238607764,-39.08545629784556,-36.21198144162808,-47.74727983677933,-41.76014872162702,-44.386841250566164
-110.0,-45.90524861093377,-39.0315492128005,-36.24003869127029,-46.70720480542114,-41.90021366528892,-44.206815968392206
-58.63628210509644,-46.29352406593074,-39.08023739232309,-36.32390123608532,-47.767589013755355,-41.79367635788275,-44.09591006963437
-63.5240580052008,-46.913382589871986,-39.05051395210183,-36.339169992209285,-47.31189033327557,-41.595936256736096,-44.28909355202401
-110.0,-46.83471678124201,-39.09526125435096,-36.43702779352609,-47.33070218949403,-41.65975293319376,-44.87549581826124
-110.0,-46.793997011946814,-39.07592964288277,-36.56011177048282,-47.72358791411827,-41.76347178255659,-44.55964882242513
-110.0,-46.135774746632066,-38.96773171824471,-36.586757215057574,-47.964138138514386,-41.733911182044416,-44.32687131088103
-61.53655308473758,-46.727843239008706,-38.95355022226002,-36.544490521417714,-47.82505388956247,-41.742336555047416,-44.14080421759452
-110.0,-47.087093234737466,-38.92294389483528,-36.52075346757683,-47.59353734802241,-41.65779495130016,-44.3957952518478
-110.0,-46.07053998734705,-39.034281289350005,-36.43458675791953,-47.89796096507999,-41.46268729789619,-44.38439690924366
-110.0,-46.33818142542454,-39.09938734753189,-36.39061029341315,-47.657554019690124,-41.5330046512344,-43.97947076840231
-57.41208221148503,-46.064511872711435,-39.21727087717349,-36.30589217132005,-48.91923100704004,-41.685779934595864,-43.798760863368386
-54.86453705904839,-46.910912886882286,-39.157856400724185,-36.30206878011481,-47.57989614223972,-41.685779934595864,-43.748919948018866
-110.0,-47.41381086401776,-39.28267072117181,-36.27535109644398,-49.016169208084534,-41.685779934595864,-43.8131068183193
-58.51617996025277,-47.19329138672039,-39.106257809745756,-36.30777004687982,-47.117742610608516,-41.66820615192675,-43.73385223830325
-69.01287755681358,-47.087093238607764,-39.03657983002884,-36.40271448110954,-48.41547338799542,-41.58568826821687,-43.752445253350245
-55.543586378433204,-46.59233811693011,-39.0812826124919,-36.40655577500696,-48.00167219452044,-41.667504678805436,-43.428523064865345
-62.18607556304116,-47.09531182743876,-39.249781368335526,-36.37612741053856,-47.964138138514386,-41.47157227648705,-43.90588067959743
-58.60380789569737,-46.935868205395096,-39.39683563411906,-36.372759603350495,-47.53043783377136,-41.5844336857658,-44.024321516962075
-68.39248104720122,-46.21626126899355,-39.35990814529144,-36.372759603350495,-48.43493902759312,-41.66945906667806,-43.913677030366
-110.0,-47.112585828685795,-39.351537891316084,-36.30589217204603,-47.11147087424642,-41.64941045728394,-44.06453063821958
-57.85615915328174,-47.14037342488898,-39.28800614191346,-36.24430317830266,-47.964138138514386,-42.01327346025363,-43.92897136540776
-110.0,-47.087093238607764,-39.47395715578985,-36.30589217132005,-48.017270544303955,-41.796699240649545,-43.934570728261136
-110.0,-46.74873770780036,-39.29523312959243,-36.30589217132005,-48.479367058350235,-41.62265152015206,-44.383983337250356
-110.0,-46.98896069104764,-39.334859183182814,-36.32658525967858,-48.19699611710725,-41.49905783463361,-44.62739950220258
-56.18258857929443,-46.56889200467516,-39.28520396478525,-36.35854562265091,-47.671894641255776,-41.577858938931875,-44.04261067207199
-56.038478132527146,-46.189561869275536,-39.392202668536186,-36.35745938480207,-47.72776867932956,-41.685779934595864,-43.87096927191084
-63.389199165274874,-46.22421808695498,-39.534717189722734,-36.28382987588718,-47.784370920235304,-41.376522645762755,-43.3517359129801
-110.0,-47.04687221425375,-39.721147489482725,-36.264461984590994,-47.964138138514386,-41.57507781901263,-44.04437954435494
-110.0,-47.227116726973335,-39.380324570651304,-36.24738683168086,-47.28607046843477,-41.695135660497655,-43.87096927191084
-58.584702222889504,-46.58280544696862,-39.178949522971116,-36.31716613378757,-47.087093238607764,-41.91361075347416,-43.87096927191084
-110.0,-46.35788974897922,-39.31890355501187,-36.39271839671598,-47.087093238607764,-41.80177634049981,-43.813106820289576
-56.52264607391703,-46.56541827999612,-39.351537891316084,-36.32891600398709,-48.16890345091943,-41.806055072581216,-43.54610966063418
-110.0,-47.11668791325975,-39.351537891316084,-36.35283947389519,-48.091959406947524,-41.914416818582296,-43.86746492304752
-110.0,-47.10970901001396,-39.351537891316084,-36.30959715458094,-47.651753738711434,-42.027467772169686,-43.695757640699206
-59.12900392789828,-46.855196947320835,-39.31643558705218,-36.2545986029439,-47.25199047629039,-41.85339091802141,-43.38078334818427
-60.7985952260009,-46.963876783206416,-39.28520396478525,-36.24003869155878,-47.087093238607764,-41.80177634049981,-43.612369677468344
-110.0,-46.79404392804811,-39.3092083280543,-36.26674746102519,-47.26395223547145,-41.729704616091226,-43.199340520872276
-110.0,-47.087093238607764,-39.370160409896336,-36.316956469747375,-47.660134428061795,-41.74768891097864,-43.1135571713276
-110.0,-47.06509358100459,-39.40513755535035,-36.356540232521155,-48.09870337695604,-41.696197969973795,-43.44504165599787
-110.0,-46.71394609515228,-39.33390985850677,-36.42581336812835,-48.37736002754049,-41.530920163661385,-43.60093214951032
-110.0,-46.70720479594168,-39.21482582766495,-36.53306345616208,-47.89922413985252,-41.607266900269536,-43.50795041743163
-110.0,-47.03497346015287,-39.155396342375056,-36.6767196638715,-47.58845654215875,-41.78631150795324,-43.50795041743163
-110.0,-47.41545691305191,-39.155396342375056,-36.57699552316255,-48.38569238563994,-41.53862171867572,-43.56416583577145
-110.0,-46.60155070926076,-39.28013895559982,-36.50960810285747,-47.11098195256723,-41.77878644164737,-43.636154141733016
-110.0,-46.9005961797054,-39.41097318315616,-36.509608102132496,-48.479367058350235,-41.685779934595864,-43.5543957547453
-110.0,-46.795393578414306,-39.35555360035921,-36.47500362695573,-48.45709624312947,-41.640235180505336,-43.685667937713184
-110.0,-46.70720479594168,-39.351537891316084,-36.30589217313237,-47.964138138514386,-41.57508708201988,-43.685667937713184
-58.2438498944268,-46.176652908103335,-39.1630742588182,-36.40794193995387,-48.00398075968212,-41.9880903657084,-43.685667937713184
-74.51708581617198,-47.4946137204894,-39.282515672543106,-36.47359474888149,-48.42390269386539,-41.74339088089063,-43.685667937713184
-110.0,-47.235464996102536,-39.35290336109795,-36.44690570927541,-47.964138138514386,-41.60478210033796,-43.5516758320871
-110.0,-46.76700194399241,-39.41047359715682,-36.53591730137449,-47.964138138514386,-41.57976277699571,-43.337152138379636
-110.0,-47.41159531827718,-39.21981518910461,-36.451550027407905,-47.87208737408011,-41.47192245473691,-43.57888197351411
-59.2067223058024,-47.08709324346698,-39.20973150853434,-36.53826869055202,-47.50360254908638,-41.73695179095796,-43.66992227510692
-110.0,-47.50360254908638,-39.20571584885047,-36.51943780837503,-47.658311159986255,-41.67583819279444,-43.50795041743163
-110.0,-47.50360254908638,-39.351537891316084,-36.480231002530786,-47.569097139579384,-41.71574244932822,-43.26496390489772
-61.40455776272171,-47.2398366117273,-39.351537891316084,-36.42017409468978,-47.087093238607764,-41.71824868591271,-43.04229429061366
-61.909645936357265,-46.70720479594168,-39.38951510721415,-36.51414212456387,-47.34152460212127,-41.685779934595864,-43.314885284988975
-110.0,-46.91028764024472,-39.329331869699885,-36.61514595494383,-48.59017602831166,-41.685779934595864,-43.18018899675329
-55.607048980997746,-47.087093238607764,-39.33670921147264,-36.595433791298774,-47.34144467598429,-41.6932522170557,-43.395789429484395
-65.558913278552,-47.384345076945166,-39.351537891316084,-36.672811705924005,-48.37362153205888,-41.97793096614894,-43.59202018064387
-57.95593757297458,-47.86197890316342,-39.351537891316084,-36.58647928177389,-47.503602559402424,-41.49986031209011,-43.39580144271183
-54.6995689502281,-47.560974388758325,-39.351537891316084,-36.65090946141042,-48.433058535999805,-41.685779934595864,-43.50795041743163
-110.0,-47.1419504270023,-39.21981518910461,-36.62355380351522,-47.964138138514386,-41.685779934595864,-43.755154314492486
-110.0,-47.415456912920945,-39.21981518910461,-36.729557247521626,-48.02757852876938,-41.62683165589864,-43.82304632689283
-110.0,-47.83123692360243,-39.103438334172836,-36.834302999532646,-48.479367058350235,-41.50314543726761,-43.56638525858061
-55.27497580262194,-47.654598200710396,-39.25239537908525,-37.01465675639913,-48.479367058350235,-41.685779934595864,-43.63889014859434
-110.0,-46.60446206438719,-39.28520396478525,-36.8915393983781,-48.009357951723615,-41.685779934595864,-43.56948266310675
-57.75478236781788,-46.96556665204612,-39.28520396478525,-36.93141022087006,-47.590293123770465,-41.685779934595864,-43.88077228977494
-59.04618253119969,-48.152446475577534,-39.28520396478525,-36.84850857674785,-47.50360254908638,-41.685779934595864,-44.047500312390156
-110.0,-47.42888078059997,-39.311848475212614,-36.75806506677665,-47.50360254908638,-41.611428331907945,-44.21825167029195
-59.49884177790905,-47.11504822822832,-39.351537891316084,-36.694480114497395,-47.50360254908638,-41.63087146338163,-44.01704324668404
-55.102540153370796,-47.87971162764043,-39.340808514469316,-36.63172421607876,-47.50360254908638,-41.77506532929762,-43.966671684122886
